; s human 18
to explain it 18
very simple : 18
it mean ? 18
now , not 18
, the family 18
always the same 18
work , so 18
is possible to 18
happiness , and 18
, it worked 18
and last year 18
i also had 18
times a week 18
a bottle of 18
in <NUM> days 18
as individuals . 18
done before . 18
you all . 18
we asked the 18
about this project 18
the words , 18
right across the 18
, a real 18
on each other 18
. thanks to 18
ask ourselves , 18
. we work 18
to find , 18
we ’ ve 18
britain & # 18
you how it 18
i have that 18
got to say 18
middle of nowhere 18
we got there 18
website . and 18
who are we 18
and we start 18
to someone who 18
a student , 18
, and three 18
of examples of 18
of the surface 18
know , with 18
; ve studied 18
film . and 18
my gosh , 18
had to deal 18
m sure that 18
pretty good at 18
, just <NUM> 18
problems that are 18
the problems with 18
the story about 18
story about the 18
so we do 18
to most of 18
so many years 18
re doing this 18
hit by a 18
quot ; whoa 18
attached to the 18
a young boy 18
to be solved 18
talked about . 18
that you couldn 18
so far away 18
join me in 18
s because i 18
them because they 18
do the math 18
by the name 18
, as this 18
life ? & 18
walk through the 18
. i discovered 18
get you to 18
not a big 18
as much of 18
the top and 18
used to . 18
different - - 18
you have is 18
next week , 18
then i saw 18
; s fairly 18
it all over 18
they should have 18
my office . 18
you come from 18
of dna . 18
they have very 18
alive , and 18
pretty much like 18
started out with 18
. now for 18
m just a 18
know where it 18
s very different 18
hand , if 18
funded by the 18
of this and 18
much as possible 18
to take responsibility 18
and her family 18
bottom . and 18
days , but 18
not thinking about 18
not work . 18
. they call 18
m saying . 18
we can try 18
they have , 18
try and find 18
it wrong . 18
the wind , 18
and why i 18
re sitting in 18
which of course 18
do , so 18
is to tell 18
we make . 18
, i woke 18
my own experience 18
between us and 18
national park . 18
(laughter) but if 18
. (laughter) anyway 18
for this kind 18
live there . 18
of design . 18
doing here ? 18
into the next 18
i think when 18
- you could 18
want to buy 18
of doing things 18
the office , 18
the logic of 18
we go on 18
understand that the 18
it is something 18
yeah . ca 18
that the other 18
allow people to 18
. . ] 18
in it for 18
imagine that we 18
i can actually 18
destruction of the 18
other ways of 18
you now . 18
with others , 18
better than i 18
quot ; huh 18
have been to 18
surface . and 18
in the usa 18
all time . 18
extent to which 18
, we create 18
only way i 18
my voice . 18
trying to explain 18
. and somehow 18
maybe not . 18
have a more 18
other . now 18
; d spent 18
instance , in 18
so you would 18
the change that 18
. our first 18
not being able 18
it suggests that 18
started thinking , 18
the most significant 18
not too much 18
the same level 18
. so no 18
before we get 18
i gave a 18
miles away , 18
have changed . 18
and the ones 18
take responsibility for 18
decade ago , 18
the very small 18
of thousands , 18
people like to 18
problem , which 18
percent per year 18
ve just got 18
we grew up 18
instead of going 18
. sometimes we 18
could do , 18
ve developed a 18
doing what they 18
other . & 18
i just got 18
; to & 18
out of business 18
; re leaving 18
love , but 18
? and here 18
as well ? 18
. there it 18
to the computer 18
and to create 18
culture . so 18
the luxury of 18
like to end 18
that i told 18
village , and 18
sense , because 18
three weeks , 18
going to meet 18
about this for 18
to the truth 18
. how ? 18
the cities , 18
of the movie 18
sooner or later 18
of paper and 18
of light that 18
that no matter 18
♫ ♫ they 18
not just what 18
this concept of 18
was just like 18
that i need 18
a change . 18
next two years 18
the really interesting 18
when we hear 18
mt . everest 18
all of humanity 18
<NUM> ; ( 18
you say you 18
in education , 18
to connect to 18
out of five 18
to protect their 18
. the top 18
of my country 18
the north , 18
on , it 18
; t last 18
my great - 18
i can assure 18
can assure you 18
we talk to 18
up . that 18
in this building 18
our young people 18
a designer , 18
it goes back 18
t talk to 18
could do with 18
. mw : 18
eun - sook 18
an s . 18
s . o 18
the experiencing self 18
the remembering self 18
how much do 17
; s find 17
what is called 17
big difference . 17
means you & 17
at all to 17
that this has 17
when we want 17
the hard work 17
heard of the 17
interesting about this 17
, this doesn 17
, the data 17
of , i 17
before i do 17
in medicine . 17
a thing as 17
think the most 17
people , if 17
the spot . 17
person . but 17
. at a 17
front of an 17
wondering , & 17
out that if 17
a point in 17
t you just 17
may have noticed 17
what they would 17
they would do 17
found that in 17
so today i 17
up again . 17
every kind of 17
the word . 17
finally , it 17
either . so 17
it was written 17
, i make 17
t like . 17
are in fact 17
no reason why 17
be in that 17
for dinner . 17
the conversation , 17
open up the 17
go with the 17
re sitting there 17
tend to do 17
it over and 17
this one : 17
the subject . 17
to teach us 17
people who make 17
there . what 17
, from an 17
some way to 17
same sort of 17
is not for 17
, people in 17
that the same 17
from then on 17
. <NUM> billion 17
the earth - 17
as much . 17
terms of what 17
even more interesting 17
water . we 17
a good one 17
; re involved 17
- we need 17
out . that 17
it for me 17
things . for 17
think of myself 17
been a very 17
of mind . 17
any of them 17
is the & 17
mean , in 17
(laughter) (applause) you 17
you wake up 17
you and the 17
just want you 17
here is this 17
you can then 17
mother . & 17
, why does 17
this person is 17
view , and 17
grow up , 17
that makes sense 17
sense to me 17
to explain this 17
. normally , 17
up the phone 17
the iraq war 17
month . and 17
happen . the 17
virtual reality . 17
left side of 17
can see my 17
ok , this 17
of this problem 17
in the general 17
, there may 17
, does that 17
ok , it 17
. (laughter) how 17
. ninety - 17
a cross - 17
times the size 17
even more . 17
an experience that 17
i walked in 17
a tool , 17
they made a 17
. on that 17
; ? & 17
a study that 17
this study , 17
to learn and 17
in lebanon , 17
that matter . 17
sister and i 17
the topic of 17
replied , & 17
; t hurt 17
a game , 17
grew up . 17
think , to 17
some extent , 17
for others , 17
women . it 17
periods of time 17
us that it 17
that . because 17
but a few 17
has all the 17
ocean . it 17
- - doesn 17
- doesn & 17
are not in 17
for billions of 17
much more complicated 17
that will happen 17
so why are 17
in their eyes 17
because of all 17
speak , and 17
have been given 17
robot & # 17
it says that 17
says that the 17
has to have 17
ways to do 17
; and of 17
my wife & 17
; you must 17
s nothing in 17
actually trying to 17
machines . and 17
questions . so 17
become more and 17
you are to 17
in the fight 17
ways we can 17
, they take 17
they take a 17
you through the 17
century ago , 17
in our lifetime 17
, a way 17
on her face 17
a role to 17
; ve invented 17
we did in 17
not the other 17
a good life 17
and the big 17
s the part 17
look around the 17
wall . and 17
low - tech 17
is a time 17
is used in 17
be applied to 17
a middle - 17
a website , 17
country , we 17
sierra leone , 17
we do what 17
and it isn 17
i know we 17
i met with 17
, working on 17
reality is , 17
s a process 17
and so with 17
every once in 17
or some other 17
s hard . 17
a vision of 17
, we always 17
and thinking about 17
on the global 17
evolution . and 17
, how far 17
it like a 17
today , a 17
all three of 17
all i wanted 17
s ok , 17
try to give 17
five percent . 17
right now there 17
s where they 17
was to find 17
job , but 17
. my job 17
, he doesn 17
did was i 17
, maybe that 17
to find and 17
. sometimes they 17
sometimes they & 17
<NUM> . when 17
this was something 17
work . (laughter) 17
because most of 17
to over <NUM> 17
find out if 17
back with a 17
is real . 17
there was always 17
the air is 17
was back in 17
that was when 17
have to let 17
of creativity . 17
beginning , and 17
but with a 17
in the school 17
, as she 17
of the parts 17
as i had 17
up against the 17
and the light 17
get to work 17
is so powerful 17
is essential to 17
the contents of 17
dark matter . 17
the density of 17
able to communicate 17
how you would 17
could possibly be 17
and many people 17
it tends to 17
up . he 17
where they have 17
of themselves . 17
that to you 17
more to the 17
in an era 17
bear with me 17
. i once 17
of a large 17
there weren & 17
with its own 17
the woman who 17
power of a 17
europe & # 17
the car is 17
about why we 17
washington , dc 17
to be safe 17
the founders of 17
the formation of 17
to acknowledge that 17
is that no 17
in these places 17
and being a 17
re doing something 17
streets , and 17
the money that 17
one - way 17
so that in 17
well in the 17
re not very 17
about your own 17
when all of 17
to someone else 17
we can solve 17
the challenge that 17
to do if 17
everything you & 17
to every single 17
people saying , 17
things that matter 17
going up , 17
not . the 17
most people in 17
, but about 17
, to learn 17
in people . 17
best in the 17
year . there 17
now in this 17
: yes ! 17
can hear the 17
s crazy . 17
planet . i 17
realize that they 17
not know that 17
is that possible 17
university of chicago 17
- most of 17
could & # 17
<NUM> parts per 17
. the entire 17
<NUM> times in 17
re using a 17
my daughter & 17
industry - - 17
; ve described 17
is really what 17
the results are 17
, quite frankly 17
the edge . 17
; t share 17
the group . 17
like he & 17
. my son 17
my story , 17
we must be 17
, for our 17
of the young 17
so much from 17
- which was 17
why did we 17
in a circle 17
that if there 17
development , and 17
you . when 17
, quite a 17
; s rather 17
real thing . 17
who was in 17
ve been there 17
will happen . 17
of mine who 17
about the internet 17
quot ; aha 17
the cell phone 17
change it , 17
they not only 17
but the reason 17
we can connect 17
that . ( 17
is , where 17
thank you ! 17
in the english 17
it makes us 17
will see that 17
(laughter) right ? 17
this must be 17
because if i 17
. (laughter) to 17
is essentially a 17
. i understand 17
together . this 17
instead , it 17
the news that 17
and i needed 17
realize is that 17
history . i 17
, why should 17
and where you 17
people who , 17
this country and 17
s be honest 17
, but unfortunately 17
oh yes , 17
we change the 17
. human beings 17
the woods . 17
; so she 17
we get there 17
anymore . & 17
million people are 17
going down , 17
them up and 17
, that little 17
. only <NUM> 17
no one would 17
happened , and 17
mission is to 17
in society , 17
the second reason 17
the drugs that 17
, or by 17
t actually have 17
the numbers of 17
can play a 17
as you do 17
why we can 17
but to do 17
; where is 17
is just to 17
. in america 17
my hands on 17
are we not 17
some good news 17
- billion - 17
to get me 17
is not good 17
looks a little 17
is not necessarily 17
, the natural 17
from here ? 17
a colleague of 17
; they can 17
plants and animals 17
them . for 17
. growing up 17
her name is 17
s all that 17
all that & 17
. now my 17
other thing i 17
yes . so 17
up in front 17
of men . 17
come to understand 17
do i want 17
free . & 17
she was doing 17
. i figured 17
time i had 17
family - - 17
an african - 17
; for the 17
. all those 17
when we can 17
was the very 17
, to become 17
i thought we 17
you all have 17
think about our 17
with . but 17
using it , 17
it happens to 17
re using the 17
m thinking about 17
move , and 17
to make all 17
you , so 17
second . so 17
today , what 17
you and you 17
home . this 17
case , they 17
and along the 17
anyone who has 17
- not to 17
willing to take 17
to take action 17
is possible , 17
is far more 17
states . we 17
; m convinced 17
this should be 17
the bottom <NUM> 17
soon as possible 17
two months , 17
father was a 17
s face , 17
a kid who 17
world ? & 17
thought , this 17
solution to the 17
words , if 17
after all . 17
all . thank 17
good morning . 17
names of the 17
over here is 17
was on my 17
for money . 17
; or the 17
works of art 17
the eye of 17
the arts , 17
first of these 17
t expect to 17
the distance , 17
the status of 17
you come up 17
made by a 17
, who knows 17
then , there 17
they are really 17
smaller and smaller 17
how does the 17
way through the 17
and the things 17
which one of 17
and i give 17
ones who are 17
the world more 17
; s six 17
is to bring 17
will look like 17
the limitations of 17
nothing . and 17
try it . 17
was the moment 17
of the patients 17
i met her 17
was , but 17
if it didn 17
that process , 17
just told you 17
, remember , 17
wake - up 17
. how to 17
last but not 17
re seeing a 17
i had seen 17
and i loved 17
maybe some of 17
; t fix 17
asked us to 17
we started out 17
with me for 17
or to the 17
cannot afford to 17
york , i 17
after years of 17
from the west 17
is no such 17
way , so 17
, we discovered 17
our lab . 17
lab . we 17
we take it 17
. you and 17
on a friday 17
over a period 17
can actually get 17
that , instead 17
worked , and 17
so far as 17
. so actually 17
, i kept 17
lives on the 17
, but many 17
of society , 17
might be wondering 17
thought of it 17
i realized it 17
. whether you 17
on my head 17
the possibilities of 17
of a much 17
are the first 17
see . & 17
playing around with 17
to solve it 17
, it won 17
on wall street 17
a position to 17
number , and 17
of the african 17
later , this 17
on this map 17
start of the 17
of china . 17
that this will 17
to india , 17
do something to 17
out , so 17
. the solution 17
because , for 17
the world on 17
together and they 17
city . but 17
cool . i 17
, since it 17
all walks of 17
united states in 17
was , like 17
like , <NUM> 17
they were there 17
take it , 17
re in this 17
to do here 17
to meet with 17
hand , is 17
a large part 17
thousands of dollars 17
system , so 17
can continue to 17
to go after 17
to places like 17
that , or 17
a website that 17
social justice , 17
s , & 17
in need of 17
than me , 17
and so - 17
i know they 17
. jf : 17
is another example 17
the results were 17
to our lives 17
people you & 17
have sex . 17
kind of - 17
every bit as 17
get off the 17
companies - - 17
just aren & 17
just fine . 17
being , and 17
book - - 17
the most profound 17
that i grew 17
or one of 17
people who say 17
hospital , and 17
into a little 17
i figured i 17
the park , 17
they go through 17
remember when i 17
i love . 17
i wanted it 17
(laughter) oh , 17
worked . and 17
anyway , this 17
made it into 17
project . i 17
one has a 17
a box . 17
a party , 17
in the social 17
to a school 17
. everybody & 17
in the 17th 17
should all be 17
words - - 17
lives . they 17
and our own 17
come to mind 17
to mind . 17
but we should 17
; that we 17
it there . 17
we can to 17
and yet i 17
. we create 17
living , and 17
who are very 17
- and she 17
t see anything 17
of which i 17
for your own 17
i guess it 17
then that & 17
what we believe 17
, personally , 17
. i left 17
problems of the 17
into that . 17
more than you 17
you to make 17
i read that 17
not based on 17
: i can 17
re just not 17
one or the 17
with what you 17
ted - - 17
people have the 17
on the rise 17
to what they 17
, or who 17
are at a 17
yeah . it 17
. as one 17
on the brink 17
decide whether to 17
for us all 17
and love . 17
but before we 17
but you do 17
really , this 17
here ? how 17
on the couch 17
morning - - 17
had gone to 17
itself - - 17
realize that you 17
begin with , 17
- (laughter) the 17
only have a 17
your life and 17
you did , 17
life & quot 17
why doesn & 17
another book , 17
a camera , 17
how i could 17
to us to 17
man . i 17
is a set 17
cell . so 17
our body . 17
. it creates 17
after the first 17
science . it 17
- - including 17
, my grandmother 17
is caused by 17
we used the 17
problem . in 17
to the heart 17
it can change 17
- if they 17
a team , 17
. our goal 17
last hundred years 17
we could look 17
the changes in 17
to zoom in 17
process . we 17
to where you 17
is very good 17
, eventually , 17
; ve moved 17
a little piece 17
building blocks of 17
to overcome the 17
so a couple 17
a different approach 17
actually , is 17
would work . 17
be safe . 17
the past five 17
paul & # 17
i come back 17
were born , 17
a secret . 17
but i decided 17
? <NUM> . 17
daily lives . 17
a feminist , 17
from the right 17
it be great 17
done . & 17
the house and 17
it was always 17
. . (applause) 17
they believe that 17
the home of 17
this is their 17
that you actually 17
making a difference 17
s next ? 17
see a few 17
was a problem 17
far , we 17
get into a 17
a mission to 17
to it and 17
of the mountain 17
the neighborhood , 17
can relate to 17
project , i 17
me from the 17
we have with 17
of all those 17
used to take 17
all the kids 17
because i really 17
in - the 17
percent chance of 17
also , it 17
they have these 17
so instead , 17
it to <NUM> 17
say no to 17
realize that there 17
find a new 17
walked into a 17
here ? i 17
to die in 17
about the problem 17
; s case 17
in my hands 17
rest of his 17
we learn to 17
but i never 17
, and came 17
us . in 17
myself - - 17
spending a lot 17
sure that it 17
grandfather & # 17
name . and 17
in both cases 17
of the financial 17
could be done 17
tons of carbon 17
for other people 17
said that i 17
long history of 17
; ll keep 17
compassion , and 17
when we met 17
- - also 17
experience , but 17
able to come 17
we have so 17
that exists in 17
per capita income 17
and they took 17
on things like 17
interesting , and 17
in american history 17
us , this 17
in . now 17
is , are 17
<NUM> people a 17
with regard to 17
, for this 17
<NUM> or more 17
t do a 17
s a third 17
is important for 17
, as with 17
happened . so 17
it if you 17
very long . 17
as i know 17
; you need 17
years , as 17
hi , i 17
can use them 17
put all of 17
as it does 17
something . it 17
will start to 17
example . we 17
of stuff that 17
a company in 17
my goal is 17
in fact we 17
to what extent 17
why , and 17
movement of the 17
behavior of the 17
a building that 17
by changing the 17
s amazing , 17
on an airplane 17
with a question 17
to tell . 17
anything about it 17
you go and 17
car . it 17
take it off 17
done by a 17
women don & 17
on twitter . 17
country , i 17
you think this 17
proud to be 17
. i set 17
is filled with 17
like we were 17
soon as we 17
and i bought 17
before , so 17
get - - 17
try to convince 17
on for a 17
to test it 17
to be wrong 17
could do the 17
australia , and 17
so as to 17
actually a lot 17
before . now 17
here ? well 17
with this new 17
doing , i 17
she said . 17
life would be 17
of research . 17
i just couldn 17
had to change 17
the design process 17
not an easy 17
in her life 17
communities . we 17
from the front 17
had the privilege 17
then , is 17
however , if 17
is a simple 17
this disease , 17
is it so 17
feel better . 17
our brains , 17
interested in doing 17
- based , 17
it , when 17
but the reality 17
the following year 17
compared to what 17
change , but 17
the country that 17
here is where 17
they do have 17
and because they 17
. over time 17
ask for a 17
quot ; said 17
moved to the 17
big data , 17
, things are 17
in the absence 17
that ? we 17
single year . 17
you . . 17
electricity , and 17
the stuff we 17
inside of me 17
innovation , and 17
that works . 17
brother & # 17
help them . 17
; s half 17
. the air 17
returned to the 17
friends and i 17
own way . 17
go out on 17
to the emergency 17
what have i 17
: on the 17
i take the 17
people are actually 17
us in a 17
; s ted 17
of a piece 17
well as a 17
done in a 17
yourself . and 17
yeah . & 17
, are all 17
are all about 17
the head , 17
, what makes 17
of violence . 17
too far . 17
they were making 17
really what i 17
this conference , 17
audience . and 17
what we might 17
that hasn & 17
and this idea 17
of hard work 17
it out and 17
life that i 17
. . ? 17
then we went 17
i was struck 17
say is , 17
i go back 17
go . we 17
. once again 17
. they knew 17
; s last 17
and we began 17
] ( music 17
will change the 17
there with a 17
that they know 17
much more about 17
invited me to 17
about a week 17
; s degree 17
had this idea 17
over the top 17
community of people 17
been part of 17
i live . 17
in the great 17
minutes . and 17
i think many 17
was really the 17
the top left 17
, of this 17
computer - generated 17
, my brother 17
which i have 17
girl . i 17
something that the 17
i do something 17
community . we 17
with just one 17
so yes , 17
, although we 17
. we learned 17
a vacuum . 17
here in my 17
; t hold 17
you ask me 17
i say it 17
my interest in 17
drinking water . 17
you have ever 17
to end the 17
. a new 17
we , the 17
stories . so 17
to the west 17
- you get 17
. org . 17
i was pretty 17
and people were 17
to enter the 17
about <NUM> hours 17
fraction of a 17
. you hear 17
thing . if 17
s a world 17
eye , and 17
mary had a 17
how is this 17
that may not 17
and so a 17
a bag of 17
here , what 17
there are going 17
with me on 17
we were , 17
that is our 17
sun , the 17
time with the 17
there is now 17
; s said 17
, between the 17
to china . 17
dog & # 17
comes up to 17
the son of 17
tell me . 17
should do . 17
of a life 17
they would not 17
. and out 17
; t fully 17
, this year 17
probably the best 17
global economy . 17
with a story 17
medicine . and 17
the capital of 17
getting people to 17
really well , 17
the big , 17
people , is 17
she was , 17
to be told 17
with the word 17
; re planning 17
nothing & # 17
just one more 17
feel like it 17
a whole , 17
but we want 17
. the vast 17
the case for 17
party , and 17
, so even 17
are not as 17
in my experience 17
; s national 17
of government , 17
you ask people 17
so long as 17
tell us , 17
as a place 17
have to face 17
so much fun 17
; we will 17
of the tools 17
think it has 17
t understand it 17
t use it 17
a hundred times 17
contact with the 17
so , just 17
know you can 17
that they might 17
hand , i 17
words , it 17
a whole other 17
of this - 17
on the far 17
size . and 17
know , of 17
me to tell 17
. it got 17
their hands , 17
is the essence 17
course . but 17
college . and 17
. my story 17
my story is 17
treatment . and 17
. at one 17
about who we 17
of us know 17
of the child 17
in any of 17
happy to say 17
s brain , 17
to find these 17
of a long 17
so first of 17
away , but 17
it a few 17
it together , 17
that out , 17
case . and 17
as we say 17
? there was 17
if it had 17
way for us 17
social media and 17
i joined the 17
this . my 17
<NUM> - meter 17
(laughter) it is 17
, do i 17
you get these 17
. sorry , 17
and dr . 17
see that these 17
, the child 17
want to eat 17
had an idea 17
really , is 17
if all of 17
to communicate , 17
us out of 17
biology , and 17
that in your 17
- olds , 17
; ll think 17
the same speed 17
- when we 17
, why it 17
america . & 17
for <NUM> , 17
that have come 17
s a natural 17
ourselves in a 17
(laughter) what i 17
know when you 17
the children who 17
directly into the 17
bit better . 17
which has a 17
impact on our 17
coming back from 17
one step further 17
the progress of 17
only people who 17
do , they 17
need to remember 17
for anyone to 17
. it uses 17
on what & 17
and others have 17
matter , because 17
the open - 17
that idea of 17
the only difference 17
like it or 17
is now . 17
car - - 17
i was worried 17
per day , 17
that was it 17
for them ? 17
him out of 17
too . the 17
speed , and 17
that people will 17
but for us 17
in chile , 17
a solution for 17
<NUM> : i 17
have never seen 17
they are just 17
, like so 17
data on the 17
open to the 17
but not just 17
cities around the 17
how about this 17
was as if 17
s in this 17
i did for 17
should i do 17
and we , 17
the impact that 17
, you end 17
a talk about 17
machines , and 17
the anti - 17
of this sort 17
are what we 17
the magnitude of 17
are coming from 17
- - perhaps 17
go out there 17
about is , 17
is really just 17
you find is 17
the first world 17
war , the 17
even more than 17
before . this 17
of ideas , 17
they were saying 17
see this in 17
question of whether 17
find that it 17
be that we 17
believe , is 17
vice versa . 17
that problem . 17
is that not 17
in a high 17
quot ; should 17
, the lack 17
race to the 17
ve worked on 17
have is a 17
thought of as 17
today , is 17
leads us to 17
did have a 17
people who would 17
great . so 17
of the civil 17
our culture . 17
to say we 17
a very strange 17
to admit , 17
years , because 17
in their homes 17
if he was 17
- old child 17
build a new 17
in the mind 17
life of a 17
science and the 17
longer than the 17
out of three 17
begin with . 17
has just been 17
oh , the 17
images . and 17
very few of 17
this book . 17
. this image 17
in the press 17
at what they 17
i quit my 17
to change a 17
way i can 17
bit like this 17
s just , 17
stars , and 17
that to me 17
idea , that 17
your heart , 17
they can see 17
; s involved 17
, a thousand 17
we put together 17
to understand where 17
start to look 17
every corner of 17
the middle - 17
, are there 17
t see them 17
help . & 17
all the details 17
then the second 17
d . in 17
, it seemed 17
can . & 17
the edge , 17
same thing : 17
what do the 17
of us as 17
together , but 17
. cities are 17
make a huge 17
would become a 17
so just to 17
i really love 17
power . it 17
fish in the 17
new species . 17
very much the 17
wake up , 17
, have to 17
straight line . 17
your friends and 17
figure out who 17
where i work 17
showed you , 17
over <NUM> hours 17
who care about 17
things that really 17
born in a 17
look at people 17
a lot that 17
things , because 17
are millions of 17
of life - 17
education - - 17
the image , 17
. you really 17
. and whether 17
have . but 17
- - namely 17
can also use 17
figure out where 17
a tenth of 17
<NUM> - odd 17
oh , and 17
still a lot 17
be a problem 17
have been done 17
are at risk 17
the upper left 17
. because these 17
ways . we 17
be a huge 17
quite different . 17
and i talked 17
was taken in 17
for having me 17
to go ? 17
my hands and 17
went home , 17
i can change 17
to say no 17
say no . 17
anything . it 17
something that people 17
in haiti , 17
to the level 17
students in the 17
, i brought 17
on less than 17
the theater , 17
, big , 17
would have happened 17
group - - 17
the camera , 17
you only have 17
in his eyes 17
let me put 17
that my father 17
his face , 17
of years to 17
i may have 17
as young as 17
like to thank 17
not ? & 17
science . i 17
- i went 17
a very early 17
in africa is 17
very - - 17
been a great 17
states . it 17
we also see 17
re seeing in 17
bring to the 17
also believe that 17
in their communities 17
future , but 17
that as you 17
do every day 17
quot ; honey 17
; i wish 17
. the police 17
them . these 17
something , but 17
choice but to 17
. in another 17
it is my 17
he kind of 17
have to leave 17
of this story 17
the atlantic ocean 17
it for granted 17
idea of an 17
s really cool 17
t want me 17
on his own 17
away . it 17
the images that 17
. i needed 17
before i go 17
her . so 17
believe - - 17
; re most 17
dollars . the 17
in that room 17
the process is 17
deal with . 17
back together again 17
. so please 17
coming from . 17
of hard to 17
our galaxy . 17
only one thing 17
a few words 17
the light from 17
itself , but 17
the galaxy . 17
experiment . so 17
part . and 17
key to the 17
half a billion 17
everyone else , 17
and much of 17
school . so 17
in a global 17
tried to figure 17
in high - 17
you a lot 17
(laughter) but they 17
so well , 17
whether it be 17
in our case 17
other thing we 17
from the brain 17
. eighty percent 17
- income countries 17
ve learned in 17
a camera that 17
are connected to 17
(laughter) so here 17
themselves - - 17
them together in 17
fix it , 17
let me know 17
ll get a 17
the web and 17
into what we 17
so some people 17
the arts and 17
of the pyramid 17
in a given 17
who work in 17
the sand , 17
how i was 17
still trying to 17
i was completely 17
up here and 17
. sure , 17
him , because 17
. before the 17
itself . but 17
this information is 17
it shows that 17
, they give 17
years to get 17
basically , you 17
the virus . 17
going to allow 17
how we look 17
to talk today 17
talk today about 17
to others . 17
their lives to 17
but nonetheless , 17
places like the 17
connected to a 17
, which shows 17
i have not 17
at this picture 17
the website , 17
has made a 17
are good at 17
a real , 17
- - being 17
things . there 17
is a typical 17
do with their 17
outside . and 17
to fix this 17
kids who are 17
you take your 17
, the three 17
a thing , 17
awareness of the 17
in the hallway 17
and what a 17
of money to 17
unclear ] . 17
ve been on 17
how we are 17
in kind of 17
lot of questions 17
; <NUM> percent 17
go home , 17
the measure of 17
those are all 17
me talk about 17
. but <NUM> 17
when they can 17
when i became 17
into a room 17
talked about how 17
in this space 17
risk , and 17
the government is 17
all know about 17
in hong kong 17
both of us 17
the result . 17
focus on what 17
ready for the 17
can see these 17
takes a lot 17
i am trying 17
the landscape , 17
. the blue 17
this on a 17
; t some 17
below the surface 17
, making the 17
do , or 17
( whistling ) 17
got a phone 17
we could create 17
have been <NUM> 17
; s partly 17
they have their 17
in a movie 17
, my name 17
, he made 17
it will go 17
faces , and 17
that the united 17
this : we 17
to do at 17
to bring together 17
to address this 17
. in china 17
the cool thing 17
a couple months 17
with that kind 17
; s either 17
the door and 17
only way you 17
we think is 17
pay for it 17
people believe that 17
the question was 17
wrong with this 17
at us , 17
other people and 17
me start with 17
first , because 17
to come home 17
, but first 17
now . in 17
way across the 17
we understand the 17
people in your 17
was five years 17
it tries to 17
you give the 17
. the results 17
and then from 17
to the entire 17
high school students 17
- not only 17
so , on 17
thought , and 17
about to do 17
in what i 17
i make a 17
put all the 17
if you tell 17
in on a 17
am i ? 17
have a hard 17
so i found 17
out with the 17
they do so 17
after they & 17
side of this 17
through a lot 17
you looked at 17
the way a 17
more than three 17
ca : how 17
look , there 17
growth in the 17
, because to 17
is going down 17
and had a 17
getting in the 17
few decades , 17
is talking about 17
right or wrong 17
s a sort 17
; at the 17
- is , 17
ideas , but 17
certainly don & 17
have people who 17
but right now 17
realized that they 17
t . they 17
all in a 17
in that time 17
humanity , and 17
again , there 17
we really don 17
? it doesn 17
s an opportunity 17
, where all 17
the - shelf 17
the research , 17
be used by 17
two of these 17
there are times 17
; t mention 17
, somehow , 17
europe . and 17
who might be 17
had a long 17
taken in the 17
has been so 17
north carolina . 17
of mexico . 17
as it goes 17
sure that this 17
or what we 17
and in all 17
not only does 17
t make the 17
the janitor & 17
. . the 17
thing we can 17
for them and 17
allowed to be 17
even as we 17
hope - - 17
thing . they 17
so we set 17
there to be 17
be proud of 17
disease . it 17
have been used 17
t . b 17
this works , 17
are good for 17
us , which 17
you take this 17
in our history 17
of this was 17
. really , 17
can you help 17
but not all 17
off into the 17
i went from 17
the press , 17
; s vision 17
quot ; jaws 17
me and say 17
that life is 17
that technology is 17
engaged in a 17
a drop of 17
take place in 17
as it happens 17
two months later 17
, he gave 17
. and unfortunately 17
there for the 17
after i & 17
think i have 17
there are . 17
that data , 17
great . you 17
a time where 17
democracy . and 17
developed world , 17
you could call 17
they got the 17
you could find 17
of the pacific 17
s a nice 17
, just one 17
social networks , 17
and the public 17
our communities , 17
so i do 17
way for me 17
deal with them 17
people like us 17
based on that 17
a whole host 17
whole host of 17
as a teenager 17
they come in 17
also interested in 17
action , and 17
different than what 17
the problems . 17
to it in 17
lost in the 17
in rwanda , 17
one , a 17
stuck in the 17
things . in 17
among the most 17
each year . 17
it can only 17
we take for 17
world . (laughter) 17
understand , and 17
thing that can 17
learned about the 17
and for this 17
we can control 17
m really excited 17
i found was 17
million - dollar 17
it and you 17
we know and 17
means you can 17
doing things that 17
like that in 17
d want to 17
m tired of 17
are we ? 17
dead . & 17
some time . 17
. i spoke 17
words , & 17
truth . i 17
and he came 17
me , my 17
as a single 17
the guy in 17
not very much 17
fine . but 17
the scope of 17
. we hope 17
they use it 17
- - [ 17
of compassion , 17
the human being 17
people living with 17
a lot easier 17
. being a 17
my voice , 17
on the environment 17
you already know 17
the bush administration 17
, i talked 17
a teacher , 17
was used in 17
time for me 17
national and international 17
where i grew 17
go in there 17
. she got 17
trying to see 17
ve ever done 17
; ll build 17
driven by the 17
so to me 17
want to read 17
to read it 17
we found in 17
minutes , you 17
. the chinese 17
of a book 17
of every <NUM> 17
question . what 17
have . it 17
in the story 17
seen as a 17
, this whole 17
a pre - 17
go , but 17
re thinking of 17
was because of 17
showed you . 17
in these countries 17
then they can 17
these kids , 17
the impact on 17
. ) (applause) 17
this is such 17
those people that 17
gentlemen , i 17
you about how 17
you say & 17
s take the 17
out of bed 17
